timestamp,size,type
34.57958,2770.2293567567845,frame
34.62058,2776.0931864865142,frame
34.66258,2780.964016216244,frame
34.70458,2785.186845945974,frame
34.74558,2789.6556756757036,frame
34.78758,2796.1065054054334,frame
34.82958,2802.088335135163,frame
34.87058,2807.493164864893,frame
34.91258,2814.165994594623,frame
34.95458,2821.8258243243527,frame
34.99558,2829.8356540540826,frame
35.03758,2836.385483783812,frame
35.07958,2843.063313513542,frame
35.12058,2849.784143243272,frame
35.16258,2856.2149729730017,frame
35.20458,2862.7848027027317,frame
35.24558,2868.1416324324614,frame
35.28758,2876.775462162191,frame
35.32958,2883.494291891921,frame
35.37058,2890.664121621651,frame
35.41258,2896.0129513513803,frame
35.45458,2928.2157810811104,frame
35.49558,2930.4926108108402,frame
35.53758,2933.58544054057,frame
35.57958,2936.7612702702995,frame
35.62058,2940.321100000029,frame
35.66258,2943.794929729759,frame
35.70458,2947.5687594594892,frame
35.74558,2951.360589189219,frame
35.78758,2955.1444189189488,frame
35.82958,2959.2802486486785,frame
35.87058,2962.808078378408,frame
35.91258,2967.282908108138,frame
35.95458,2972.7907378378677,frame
35.99558,2978.2225675675977,frame
36.03758,2983.5193972973275,frame
36.07958,2988.1242270270573,frame
36.12058,2993.073056756787,frame
36.16258,2997.619886486517,frame
36.20458,3002.2387162162468,frame
36.24558,3006.8545459459765,frame
36.28758,3010.617375675706,frame
36.32958,3016.959205405436,frame
36.37058,3021.629035135166,frame
36.41258,3028.1518648648957,frame
36.45458,3036.1516945946255,frame
36.49558,3042.1515243243553,frame
36.53758,3047.365354054085,frame
36.57958,3053.4561837838146,frame
36.62058,3058.6080135135444,frame
36.66258,3063.9658432432743,frame
36.70458,3070.476672973004,frame
36.74558,3076.719502702734,frame
36.78758,3083.0083324324637,frame
36.82958,3088.6171621621934,frame
36.87058,3091.9419918919234,frame
36.91258,3098.169821621653,frame
36.95458,3103.223651351383,frame
36.99558,3106.949481081113,frame
37.03758,3111.8203108108423,frame
37.07958,3116.807140540572,frame
37.12058,3120.594970270302,frame
37.16258,3124.986800000032,frame
37.20458,3129.344629729762,frame
37.24558,3133.3584594594913,frame
37.28758,3137.345289189221,frame
37.32958,3141.855118918951,frame
37.37058,3146.841948648681,frame
37.41258,3151.302778378411,frame
37.45458,3180.7266081081407,frame
37.49558,3183.90843783787,frame
37.53758,3189.9292675676,frame
37.57958,3194.51009729733,frame
37.62058,3198.32492702706,frame
37.66258,3203.9277567567897,frame
37.70458,3208.3265864865193,frame
37.74558,3211.785416216249,frame
37.78758,3216.0242459459787,frame
37.82958,3219.8000756757087,frame
37.87058,3223.2349054054384,frame
37.91258,3226.7037351351682,frame
37.95458,3230.204564864898,frame
37.99558,3233.371394594628,frame
38.03758,3236.374224324358,frame
38.07958,3239.1360540540877,frame
38.12058,3241.274883783817,frame
38.16258,3242.8367135135472,frame
38.20458,3252.4175432432767,frame
38.24558,3260.5813729730066,frame
38.28758,3267.3122027027366,frame
38.32958,3271.9840324324664,frame
38.37058,3274.663862162196,frame
38.41258,3277.044691891926,frame
38.45458,3279.3515216216556,frame
38.49558,3281.5803513513856,frame
38.53758,3284.0091810811155,frame
38.57958,3286.4960108108453,frame
38.62058,3288.916840540575,frame
38.66258,3292.1486702703046,frame
38.70458,3292.9555000000346,frame
38.74558,3293.6143297297644,frame
38.78758,3294.207159459494,frame
38.82958,3294.8089891892237,frame
38.87058,3295.3928189189537,frame
38.91258,3296.0526486486833,frame
38.95458,3296.8914783784135,frame
38.99558,3297.837308108143,frame
39.03758,3301.4611378378727,frame
39.07958,3305.3719675676025,frame
39.12058,3311.4347972973324,frame
39.16258,3317.2256270270623,frame
39.20458,3321.769456756792,frame
39.24558,3327.1872864865218,frame
39.28758,3331.954116216252,frame
39.32958,3338.4249459459816,frame
39.37058,3346.9737756757113,frame
39.41258,3358.921605405441,frame
39.45458,3380.502435135171,frame
39.49558,3403.9842648649005,frame
39.53758,3405.4160945946305,frame
39.57958,3412.5679243243603,frame
39.62058,3419.58975405409,frame
39.66258,3426.71558378382,frame
39.70458,3433.5534135135495,frame
39.74558,3440.4062432432793,frame
39.78758,3447.368072973009,frame
39.82958,3455.459902702739,frame
39.87058,3456.452732432469,frame
39.91258,3463.3805621621987,frame
39.95458,3470.6363918919283,frame
39.99558,3477.034221621658,frame
40.03758,3483.775051351388,frame
40.07958,3490.3578810811177,frame
40.12058,3496.8397108108475,frame
40.16258,3503.6505405405774,frame
40.20458,3512.867370270307,frame
40.24558,3514.183200000037,frame
40.28758,3517.0090297297666,frame
40.32958,3525.1348594594965,frame
40.37058,3530.328689189226,frame
40.41258,3536.862518918956,frame
40.45458,3543.465348648686,frame
40.49558,3581.781178378416,frame
40.53758,3586.1870081081456,frame
40.57958,3592.1648378378754,frame
40.62058,3593.1606675676053,frame
40.66258,3597.630497297335,frame
40.70458,3602.839327027065,frame
40.74558,3608.3001567567944,frame
40.78758,3614.310986486524,frame
40.82958,3620.9448162162544,frame
40.87058,3626.883645945984,frame
40.91258,3632.8154756757135,frame
40.95458,3634.3963054054434,frame
40.99558,3640.7761351351733,frame
41.03758,3647.208964864903,frame
41.07958,3651.115794594633,frame
41.12058,3655.616624324363,frame
41.16258,3661.6834540540926,frame
41.20458,3665.749283783822,frame
41.24558,3669.498113513552,frame
41.28758,3673.864943243282,frame
41.32958,3675.1957729730116,frame
41.37058,3681.0076027027417,frame
41.41258,3686.300432432471,frame
41.45458,3693.477262162201,frame
41.49558,3699.599091891931,frame
41.53758,3703.7719216216606,frame
41.57958,3707.8067513513906,frame
41.62058,3714.34758108112,frame
41.66258,3718.81941081085,frame
41.70458,3720.10624054058,frame
41.74558,3724.0340702703097,frame
41.78758,3728.3949000000393,frame
41.82958,3733.015729729769,frame
41.87058,3737.413559459499,frame
41.91258,3741.478389189229,frame
41.95458,3745.807218918959,frame
41.99558,3750.2930486486885,frame
42.03758,3755.5708783784185,frame
42.07958,3757.421708108148,frame
42.12058,3761.9845378378777,frame
42.16258,3766.352367567608,frame
42.20458,3770.6691972973376,frame
42.24558,3775.987027027067,frame
42.28758,3780.872856756797,frame
42.32958,3786.617686486527,frame
42.37058,3793.7935162162566,frame
42.41258,3794.6593459459864,frame
42.45458,3799.9281756757164,frame
42.49558,3835.121005405446,frame
42.53758,3839.2888351351758,frame
42.57958,3846.2796648649055,frame
42.62058,3851.7924945946356,frame
42.66258,3859.1063243243652,frame
42.70458,3865.885154054095,frame
42.74558,3874.2689837838248,frame
42.78758,3875.4388135135546,frame
42.82958,3881.2446432432844,frame
42.87058,3888.1914729730142,frame
42.91258,3893.891302702744,frame
42.95458,3901.348132432474,frame
42.99558,3908.3119621622036,frame
43.03758,3915.0847918919335,frame
43.07958,3921.811621621663,frame
43.12058,3929.874451351393,frame
43.16258,3931.1802810811228,frame
43.20458,3938.7011108108527,frame
43.24558,3945.442940540582,frame
43.28758,3951.871770270312,frame
43.32958,3960.789600000042,frame
43.37058,3967.1444297297717,frame
43.41258,3974.1452594595016,frame
43.45458,3980.816089189231,frame
43.49558,3989.0609189189613,frame
43.53758,3990.257748648691,frame
43.57958,3998.163578378421,frame
43.62058,4003.8234081081505,frame
43.66258,4011.0592378378806,frame
43.70458,4018.8270675676104,frame
43.74558,4025.5238972973398,frame
43.78758,4032.26872702707,frame
43.82958,4038.9365567567997,frame
43.87058,4039.988386486529,frame
43.91258,4046.832216216259,frame
43.95458,4053.172045945989,frame
43.99558,4059.1138756757186,frame
44.03758,4065.7117054054484,frame
44.07958,4073.5095351351783,frame
44.12058,4079.7383648649084,frame
44.16258,4086.825194594638,frame
44.20458,4093.3960243243678,frame
44.24558,4094.3478540540978,frame
44.28758,4101.918683783827,frame
44.32958,4108.677513513557,frame
44.37058,4115.274343243287,frame
44.41258,4122.788172973017,frame
44.45458,4131.372002702747,frame
44.49558,4167.404832432477,frame
44.53758,4173.972662162206,frame
44.57958,4179.957491891936,frame
44.62058,4180.765321621666,frame
44.66258,4187.576151351395,frame
44.70458,4194.641981081126,frame
44.74558,4199.771810810855,frame
44.78758,4204.038640540584,frame
44.82958,4207.906470270314,frame
44.87058,4215.144300000043,frame
44.91258,4217.505129729772,frame
44.95458,4220.007959459502,frame
44.99558,4220.9847891892305,frame
45.03758,4223.38961891896,frame
45.07958,4225.84444864869,frame
45.12058,4228.361278378418,frame
45.16258,4230.946108108148,frame
45.20458,4233.960937837877,frame
45.24558,4236.373767567607,frame
45.28758,4239.180597297336,frame
45.32958,4240.085427027066,frame
45.37058,4242.3712567567945,frame
45.41258,4252.020086486524,frame
45.45458,4254.9979162162535,frame
45.49558,4258.190745945983,frame
45.53758,4261.514575675712,frame
45.57958,4264.876405405441,frame
45.62058,4268.29423513517,frame
45.66258,4271.9480648649,frame
45.70458,4272.884894594629,frame
45.74558,4276.182724324359,frame
45.78758,4279.274554054088,frame
45.82958,4286.938383783818,frame
45.87058,4290.321213513546,frame
45.91258,4294.775043243276,frame
45.95458,4298.806872973006,frame
45.99558,4303.714702702735,frame
46.03758,4310.320532432464,frame
46.07958,4312.777362162194,frame
46.12058,4319.909191891923,frame
46.16258,4326.032021621652,frame
46.20458,4331.509851351381,frame
46.24558,4336.33668108111,frame
46.28758,4340.65651081084,frame
46.32958,4344.296340540569,frame
46.37058,4347.909170270299,frame
46.41258,4352.330000000028,frame
46.45458,4353.985829729757,frame
46.49558,4379.678659459487,frame
46.53758,4381.169489189216,frame
46.57958,4408.565318918945,frame
46.62058,4412.756148648675,frame
46.66258,4423.471978378404,frame
46.70458,4437.797808108133,frame
46.74558,4447.190637837863,frame
46.78758,4447.855467567592,frame
46.82958,4459.231297297321,frame
46.87058,4469.48212702705,frame
46.91258,4480.80995675678,frame
46.95458,4488.554786486509,frame
46.99558,4496.013616216239,frame
47.03758,4501.808445945968,frame
47.07958,4549.005275675698,frame
47.12058,4552.774105405427,frame
47.16258,4554.248935135156,frame
47.20458,4560.492764864885,frame
47.24558,4566.1275945946145,frame
47.28758,4579.362424324344,frame
47.32958,4591.043254054073,frame
47.37058,4604.399083783803,frame
47.41258,4608.892913513532,frame
47.45458,4615.759743243261,frame
47.49558,4623.55557297299,frame
47.53758,4624.64540270272,frame
47.57958,4630.0892324324495,frame
47.62058,4636.896062162178,frame
47.66258,4643.855891891908,frame
47.70458,4652.543721621637,frame
47.74558,4657.126551351366,frame
47.78758,4664.132381081095,frame
47.82958,4670.444210810825,frame
47.87058,4677.150040540555,frame
47.91258,4678.432870270284,frame
47.95458,4684.739700000013,frame
47.99558,4690.738529729742,frame
48.03758,4696.073359459472,frame
48.07958,4704.083189189201,frame
48.12058,4710.13401891893,frame
48.16258,4718.13984864866,frame
48.20458,4725.434678378389,frame
48.24558,4726.573508108118,frame
48.28758,4732.906337837848,frame
48.32958,4740.188167567577,frame
48.37058,4750.182997297306,frame
48.41258,4760.850827027036,frame
48.45458,4774.227656756765,frame
48.49558,4785.068486486494,frame
48.53758,4797.646316216224,frame
48.57958,4810.317145945954,frame
48.62058,4811.490975675682,frame
48.66258,4824.472805405412,frame
48.70458,4833.803635135141,frame
48.74558,4844.82246486487,frame
48.78758,4851.5752945946,frame
48.82958,4862.742124324329,frame
48.87058,4871.199954054058,frame
48.91258,4877.760783783788,frame
48.95458,4885.295613513517,frame
48.99558,4886.400443243247,frame
49.03758,4891.233272972976,frame
49.07958,4929.206102702705,frame
49.12058,4939.036932432435,frame
49.16258,4946.640762162164,frame
49.20458,4951.419591891893,frame
49.24558,4952.719421621622,frame
49.28758,4964.804251351352,frame
49.32958,4976.934081081081,frame
49.37058,4985.47691081081,frame
49.41258,4992.09574054054,frame
49.45458,4996.995570270269,frame
49.49558,5000.004399999999,frame
49.53758,5002.341229729728,frame
49.57958,5004.660059459457,frame
49.62058,5006.7458891891865,frame
49.66258,5009.881718918916,frame
49.70458,5013.669548648645,frame
49.74558,5019.249378378375,frame
49.78758,5023.017208108104,frame
49.82958,5026.490037837833,frame
49.87058,5030.635867567563,frame
49.91258,5033.756697297292,frame
49.95458,5036.057527027021,frame
49.99558,5038.80935675675,frame
50.03758,5041.4581864864795,frame
50.07958,5044.190016216209,frame
50.12058,5048.558845945939,frame
50.16258,5053.740675675668,frame
50.20458,5060.212505405397,frame
50.24558,5066.110335135127,frame
50.28758,5072.114164864855,frame
50.32958,5078.6869945945855,frame
50.37058,5083.894824324315,frame
50.41258,5088.3266540540435,frame
50.45458,5092.4794837837735,frame
50.49558,5096.166313513502,frame
50.53758,5099.350143243232,frame
50.57958,5103.229972972961,frame
50.62058,5107.22180270269,frame
50.66258,5111.98463243242,frame
50.70458,5120.989462162149,frame
50.74558,5127.585291891878,frame
50.78758,5131.611121621608,frame
50.82958,5137.089951351337,frame
50.87058,5142.460781081067,frame
50.91258,5150.597610810796,frame
50.95458,5163.652440540525,frame
50.99558,5178.858270270254,frame
51.03758,5190.714099999984,frame
51.07958,5195.900929729713,frame
51.12058,5200.0357594594425,frame
51.16258,5204.5365891891715,frame
51.20458,5208.2694189189015,frame
51.24558,5211.31824864863,frame
51.28758,5215.82207837836,frame
51.32958,5221.0979081080895,frame
51.37058,5223.930737837818,frame
51.41258,5226.327567567548,frame
51.45458,5232.596397297277,frame
51.49558,5236.871227027006,frame
51.53758,5239.551056756736,frame
51.57958,5242.063886486465,frame
51.62058,5244.748716216194,frame
51.66258,5247.391545945924,frame
51.70458,5249.976375675653,frame
51.74558,5253.856205405383,frame
51.78758,5257.915035135112,frame
51.82958,5261.982864864841,frame
51.87058,5265.72669459457,frame
51.91258,5270.0655243243,frame
51.95458,5274.473354054029,frame
51.99558,5279.6941837837585,frame
52.03758,5284.416013513488,frame
52.07958,5289.4948432432175,frame
52.12058,5293.769672972947,frame
52.16258,5297.961502702676,frame
52.20458,5302.579332432405,frame
52.24558,5307.248162162135,frame
52.28758,5311.508991891864,frame
52.32958,5316.2048216215935,frame
52.37058,5320.915651351323,frame
52.41258,5325.351481081052,frame
52.45458,5328.984310810781,frame
52.49558,5333.7791405405105,frame
52.53758,5337.519970270239,frame
52.57958,5342.501799999969,frame
52.62058,5347.398629729699,frame
52.66258,5353.064459459428,frame
52.70458,5382.857289189157,frame
52.74558,5386.666118918886,frame
52.78758,5390.897948648616,frame
52.82958,5395.554778378345,frame
52.87058,5400.770608108074,frame
52.91258,5405.479437837804,frame
52.95458,5411.157267567533,frame
52.99558,5414.832097297262,frame
53.03758,5421.046927026991,frame
53.07958,5427.240756756721,frame
53.12058,5431.34558648645,frame
53.16258,5434.3174162161795,frame
53.20458,5437.627245945909,frame
53.24558,5440.491075675638,frame
53.28758,5443.799905405368,frame
53.32958,5449.396735135097,frame
53.37058,5451.657564864827,frame
53.41258,5454.2773945945555,frame
53.45458,5457.457224324285,frame
53.49558,5460.072054054014,frame
53.53758,5462.954883783744,frame
53.57958,5467.300713513473,frame
53.62058,5471.375543243203,frame
53.66258,5474.131372972932,frame
53.70458,5476.951202702661,frame
53.74558,5479.806032432391,frame
53.78758,5482.7928621621195,frame
53.82958,5485.234691891849,frame
53.87058,5488.074521621578,frame
53.91258,5490.202351351308,frame
53.95458,5492.826181081037,frame
53.99558,5495.075010810767,frame
54.03758,5496.9358405404955,frame
54.07958,5505.351670270225,frame
54.12058,5513.975499999954,frame
54.16258,5520.391329729684,frame
54.20458,5527.645159459413,frame
54.24558,5533.398989189142,frame
54.28758,5535.500818918872,frame
54.32958,5540.284648648601,frame
54.37058,5546.51947837833,frame
54.41258,5549.013308108059,frame
54.45458,5551.758137837789,frame
54.49558,5554.520967567519,frame
54.53758,5558.758797297248,frame
54.57958,5562.015627026977,frame
54.62058,5564.573456756706,frame
54.66258,5567.669286486435,frame
54.70458,5597.570116216165,frame
54.74558,5598.914945945894,frame
54.78758,5600.885775675623,frame
54.82958,5603.500605405353,frame
54.87058,5606.040435135083,frame
54.91258,5609.003264864812,frame
54.95458,5611.968094594541,frame
54.99558,5615.051924324271,frame
55.03758,5617.8687540539995,frame
55.07958,5620.320583783729,frame
55.12058,5623.2764135134585,frame
55.16258,5625.754243243187,frame
55.20458,5628.990072972917,frame
55.24558,5630.838902702646,frame
55.28758,5632.776732432376,frame
55.32958,5635.155562162105,frame
55.37058,5636.8523918918345,frame
55.41258,5638.290221621563,frame
55.45458,5639.626051351293,frame
55.49558,5640.7878810810225,frame
55.53758,5648.709710810752,frame
55.57958,5655.973540540481,frame
55.62058,5661.85637027021,frame
55.66258,5666.72019999994,frame
55.70458,5669.764029729669,frame
55.74558,5671.962859459399,frame
55.78758,5674.014689189127,frame
55.82958,5676.030518918857,frame
55.87058,5677.779348648586,frame
55.91258,5679.239178378316,frame
55.95458,5684.281008108045,frame
55.99558,5686.508837837774,frame
56.03758,5688.582667567503,frame
56.07958,5690.844497297233,frame
56.12058,5691.885327026962,frame
56.16258,5693.546156756692,frame
56.20458,5695.528986486421,frame
56.24558,5698.0778162161505,frame
56.28758,5700.65264594588,frame
56.32958,5703.520475675609,frame
56.37058,5706.457305405338,frame
56.41258,5709.133135135067,frame
56.45458,5711.285964864797,frame
56.49558,5714.139794594526,frame
56.53758,5717.1006243242555,frame
56.57958,5721.545454053985,frame
56.62058,5726.399283783714,frame
56.66258,5732.174113513443,frame
56.70458,5737.812943243173,frame
56.74558,5744.273772972902,frame
56.78758,5749.793602702632,frame
56.82958,5755.405432432361,frame
56.87058,5762.21726216209,frame
56.91258,5770.178091891819,frame
56.95458,5777.048921621549,frame
56.99558,5783.351751351278,frame
57.03758,5789.932581081008,frame
57.07958,5796.498410810737,frame
57.12058,5802.661240540467,frame
57.16258,5810.108070270196,frame
57.20458,5818.281899999925,frame
57.24558,5827.381729729655,frame
57.28758,5834.825559459384,frame
57.32958,5842.602389189113,frame
57.37058,5851.668218918842,frame
57.41258,5861.159048648572,frame
57.45458,5871.854878378301,frame
57.49558,5885.292708108031,frame
57.53758,5899.805537837759,frame
57.57958,5914.687367567489,frame
57.62058,5923.015197297218,frame
57.66258,5932.686027026947,frame
57.70458,5942.334856756677,frame
57.74558,5990.485686486406,frame
57.78758,5996.479516216135,frame
57.82958,6004.578345945865,frame
57.87058,6011.8521756755945,frame
57.91258,6020.712005405324,frame
57.95458,6028.770835135053,frame
57.99558,6037.579664864782,frame
58.03758,6045.4354945945115,frame
58.07958,6054.249324324241,frame
58.12058,6061.241154053971,frame
58.16258,6071.087983783699,frame
58.20458,6077.186813513429,frame
58.24558,6084.539643243158,frame
58.28758,6091.4444729728875,frame
58.32958,6099.9853027026165,frame
58.37058,6108.340132432346,frame
58.41258,6115.516962162075,frame
58.45458,6124.330791891805,frame
58.49558,6133.493621621535,frame
58.53758,6142.362451351263,frame
58.57958,6153.991281080993,frame
58.62058,6162.625110810723,frame
58.66258,6171.164940540451,frame
58.70458,6181.548770270181,frame
58.74558,6193.04759999991,frame
58.78758,6200.87442972964,frame
58.82958,6209.403259459369,frame
58.87058,6217.646089189098,frame
58.91258,6224.741918918828,frame
58.95458,6232.631748648557,frame
58.99558,6240.436578378286,frame
59.03758,6248.419408108016,frame
59.07958,6255.300237837745,frame
59.12058,6261.578067567474,frame
59.16258,6268.148897297204,frame
59.20458,6276.731727026933,frame
59.24558,6284.012556756662,frame
59.28758,6291.2253864863915,frame
59.32958,6300.220216216121,frame
59.37058,6311.17604594585,frame
59.41258,6320.55587567558,frame
59.45458,6330.788705405309,frame
59.49558,6340.736535135038,frame
59.53758,6350.994364864768,frame
59.57958,6362.181194594496,frame
59.62058,6372.2630243242265,frame
59.66258,6380.161854053956,frame
59.70458,6389.5316837836845,frame
59.74558,6438.981513513414,frame
59.78758,6445.012343243144,frame
59.82958,6452.432172972873,frame
59.87058,6459.939002702602,frame
59.91258,6467.2098324323315,frame
59.95458,6475.37066216206,frame
59.99558,6482.86049189179,frame
60.03758,6489.63732162152,frame
60.07958,6496.341151351249,frame
60.12058,6506.649981080978,frame
60.16258,6513.525810810707,frame
60.20458,6523.191640540437,frame
60.24558,6534.375470270166,frame
60.28758,6545.946299999896,frame
60.32958,6555.169129729625,frame
60.37058,6568.275959459354,frame
60.41258,6577.162789189084,frame
60.45458,6586.876618918813,frame
60.49558,6595.820448648542,frame
60.53758,6605.122278378271,frame
60.57958,6615.4581081080005,frame
60.62058,6624.96493783773,frame
60.66258,6635.87176756746,frame
60.70458,6645.282597297189,frame
60.74558,6654.324427026918,frame
60.78758,6662.419256756648,frame
60.82958,6672.722086486377,frame
60.87058,6682.629916216106,frame
60.91258,6693.970745945836,frame
60.95458,6702.745575675564,frame
60.99558,6713.829405405294,frame
61.03758,6717.816235135024,frame
61.07958,6722.020064864752,frame
61.12058,6726.145894594482,frame
61.16258,6730.147724324212,frame
61.20458,6734.055554053941,frame
61.24558,6738.13938378367,frame
61.28758,6742.0392135134,frame
61.32958,6745.846043243128,frame
61.37058,6749.240872972858,frame
61.41258,6752.663702702587,frame
61.45458,6756.122532432317,frame
61.49558,6758.841362162046,frame
61.53758,6784.604191891775,frame
61.57958,6787.604021621505,frame
61.62058,6791.573851351234,frame
61.66258,6796.425681080964,frame
61.70458,6800.902510810693,frame
61.74558,6841.063340540422,frame
61.78758,6843.534170270152,frame
61.82958,6846.900999999881,frame
61.87058,6850.4948297296105,frame
61.91258,6854.369659459339,frame
61.95458,6858.296489189069,frame
61.99558,6862.329318918798,frame
62.03758,6866.346148648528,frame
62.07958,6870.652978378257,frame
62.12058,6874.0798081079865,frame
62.16258,6877.728637837716,frame
62.20458,6881.239467567445,frame
62.24558,6885.890297297174,frame
62.28758,6890.714127026903,frame
62.32958,6895.547956756633,frame
62.37058,6899.785786486362,frame
62.41258,6904.920616216092,frame
62.45458,6909.497445945821,frame
62.49558,6914.57227567555,frame
62.53758,6917.6671054052795,frame
62.57958,6921.063935135009,frame
62.62058,6922.227764864738,frame
62.66258,6924.301594594467,frame
62.70458,6959.739424324197,frame
62.74558,6962.709254053926,frame
62.78758,6966.9260837836555,frame
62.82958,6970.803913513385,frame
62.87058,6976.624743243114,frame
62.91258,6983.379572972844,frame
62.95458,6990.747402702573,frame
62.99558,6996.875232432302,frame
63.03758,7003.780062162032,frame
63.07958,7009.780891891761,frame
63.12058,7015.62272162149,frame
63.16258,7020.37055135122,frame
63.20458,7025.525381080949,frame
63.24558,7031.534210810678,frame
63.28758,7037.774040540407,frame
63.32958,7044.921870270136,frame
63.37058,7050.529699999866,frame
63.41258,7056.590529729596,frame
63.45458,7062.199359459325,frame
63.49558,7068.240189189054,frame
63.53758,7074.465018918783,frame
63.57958,7077.674848648513,frame
63.62058,7082.185678378242,frame
63.66258,7085.918508107971,frame
63.70458,7090.5313378377,frame
63.74558,7094.62816756743,frame
63.78758,7098.972997297159,frame
63.82958,7100.927827026889,frame
63.87058,7114.055656756618,frame
63.91258,7126.984486486347,frame
63.95458,7138.437316216076,frame
63.99558,7146.745145945806,frame
64.03758,7155.893975675535,frame
64.07958,7160.811805405265,frame
64.12058,7165.2446351349945,frame
64.16258,7169.199464864723,frame
64.20458,7172.672294594453,frame
64.24558,7175.219124324182,frame
64.28758,7178.7429540539115,frame
64.32958,7183.758783783641,frame
64.37058,7186.1596135133705,frame
64.41258,7188.010443243099,frame
64.45458,7189.605272972829,frame
64.49558,7192.006102702558,frame
64.53758,7194.265932432288,frame
64.57958,7196.714762162017,frame
64.62058,7199.420591891746,frame
64.66258,7201.9504216214755,frame
64.70458,7204.653251351205,frame
64.74558,7206.776081080934,frame
64.78758,7208.8679108106635,frame
64.82958,7211.1987405403925,frame
64.87058,7214.359570270122,frame
64.91258,7217.158399999851,frame
64.95458,7220.328229729581,frame
64.99558,7224.36205945931,frame
65.03758,7229.219889189039,frame
65.07958,7233.470718918768,frame
65.12058,7237.265548648498,frame
65.16258,7240.657378378228,frame
65.20458,7243.958208107957,frame
65.24558,7247.837037837686,frame
65.28758,7250.830867567415,frame
65.32958,7253.762697297145,frame
65.37058,7256.788527026874,frame
65.41258,7260.157356756603,frame
65.45458,7264.705186486332,frame
65.49558,7272.891016216062,frame
65.53758,7288.551845945792,frame
65.57958,7291.870675675521,frame
65.62058,7294.89850540525,frame
65.66258,7299.25533513498,frame
65.70458,7303.148164864709,frame
65.74558,7308.126994594438,frame
65.78758,7312.3368243241675,frame
65.82958,7317.267654053897,frame
65.87058,7321.055483783626,frame
65.91258,7324.905313513355,frame
65.95458,7328.974143243085,frame
65.99558,7333.132972972814,frame
66.03758,7360.307802702543,frame
66.07958,7362.517632432273,frame
66.12058,7365.698462162002,frame
66.16258,7369.220291891731,frame
66.20458,7372.957121621461,frame
66.24558,7376.71395135119,frame
66.28758,7380.589781080919,frame
66.32958,7384.563610810648,frame
66.37058,7390.084440540378,frame
66.41258,7393.4282702701075,frame
66.45458,7398.690099999837,frame
66.49558,7402.384929729566,frame
66.53758,7406.712759459296,frame
66.57958,7410.575589189025,frame
66.62058,7414.668418918754,frame
66.66258,7418.636248648483,frame
66.70458,7422.492078378213,frame
66.74558,7426.214908107942,frame
66.78758,7430.1667378376715,frame
66.82958,7434.366567567401,frame
66.87058,7438.45539729713,frame
66.91258,7441.9772270268595,frame
66.95458,7446.033056756589,frame
66.99558,7449.614886486318,frame
67.03758,7453.348716216047,frame
67.07958,7457.565545945777,frame
67.12058,7461.070375675506,frame
67.16258,7464.612205405236,frame
67.20458,7468.4150351349645,frame
67.24558,7472.112864864694,frame
67.28758,7475.931694594423,frame
67.32958,7479.579524324153,frame
67.37058,7483.046354053882,frame
67.41258,7486.529183783611,frame
67.45458,7489.9420135133405,frame
67.49558,7493.30184324307,frame
67.53758,7496.4886729728,frame
67.57958,7499.632502702529,frame
67.62058,7504.620332432258,frame
67.66258,7509.521162161987,frame
67.70458,7514.062991891717,frame
67.74558,7517.676821621446,frame
67.78758,7521.360651351175,frame
67.82958,7524.760481080904,frame
67.87058,7527.986310810634,frame
67.91258,7531.117140540363,frame
67.95458,7534.060970270092,frame
67.99558,7536.895799999822,frame
68.03758,7555.2116297295515,frame
68.07958,7557.254459459281,frame
68.12058,7559.66928918901,frame
68.16258,7562.123118918739,frame
68.20458,7568.101948648468,frame
68.24558,7571.297778378198,frame
68.28758,7574.048608107927,frame
68.32958,7577.1854378376565,frame
68.37058,7579.804267567386,frame
68.41258,7582.640097297115,frame
68.45458,7585.360927026844,frame
68.49558,7588.188756756574,frame
68.53758,7590.951586486303,frame
68.57958,7593.653416216032,frame
68.62058,7596.262245945762,frame
68.66258,7599.713075675491,frame
68.70458,7602.72690540522,frame
68.74558,7605.79673513495,frame
68.78758,7610.182564864679,frame
68.82958,7613.206394594408,frame
68.87058,7616.509224324138,frame
68.91258,7620.121054053867,frame
68.95458,7625.599883783597,frame
68.99558,7630.514713513326,frame
69.03758,7636.494543243055,frame
69.07958,7642.965372972784,frame
69.12058,7649.875202702514,frame
69.16258,7657.039032432243,frame
69.20458,7664.864862161972,frame
69.24558,7673.381691891702,frame
69.28758,7684.276521621431,frame
69.32958,7688.186351351161,frame
69.37058,7691.91718108089,frame
69.41258,7695.69601081062,frame
69.45458,7699.379840540349,frame
69.49558,7703.430670270078,frame
69.53758,7707.296499999808,frame
69.57958,7711.407329729536,frame
69.62058,7714.809159459266,frame
69.66258,7718.584989188995,frame
69.70458,7722.415818918725,frame
69.74558,7725.9646486484535,frame
69.78758,7730.393478378183,frame
69.82958,7735.2343081079125,frame
69.87058,7738.611137837642,frame
69.91258,7742.041967567371,frame
69.95458,7745.7217972971,frame
69.99558,7750.44562702683,frame
70.03758,7777.717456756559,frame
70.07958,7780.150286486289,frame
70.12058,7783.743116216018,frame
70.16258,7786.826945945747,frame
70.20458,7792.021775675476,frame
70.24558,7796.389605405206,frame
70.28758,7800.053435134935,frame
70.32958,7803.352264864665,frame
70.37058,7806.785094594394,frame
70.41258,7810.551924324123,frame
70.45458,7814.176754053852,frame
70.49558,7818.293583783582,frame
